user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
성동근,5,2019년 12월 24일,2019년 12월 26일,슈퍼패스 사용하고있는데 만족합니다,answer
허성범,1,2019년 12월 24일,no_answer,"1.차량 관리는 갈수록 엉망이라 연속 네번이나 담배 쩐내나는 차를 받았으며, 기름 완전 다 떨어져서 주행거리 40키로도 안 남은 차를 받기도 함. 2.차가 더러워 사비들여서 가이드대로 사진 찍어보내도 세차 크레딧 반려시킴. 내 차가 아닌데 왜 사비로 세차를 해야하는지 이해가 되지 않음. 3.고객센터에 문의하면 말귀를 제대로 알아듣지 못 하고 실시간 채팅은 상담 중 아무 응대 없이 답변을 4-5분 뒤에 보내고는 실시간 채팅 알림도 오지 않는데 3분 뒤 일방적으로 상담 종료 시킴(너 님들 답장올 때까지 계속 채팅창 켜놓고 대기해야하나요?) 4.고객센터는 거의 상담내용 복붙. 친절한 말투라고는 없음. (고객센터 업체 좀 바꾸시길, 쏘카 직원이 직접 응대면 제발 벤치마킹해서 좀 개선하길) 쏘카 나오고 시작부터 지금까지 써오면 VIP등급이면서 쏘카패스도 나오자마자 구독 중이지만 갈수록 안되는 차 관리와 고객센터 응대에 이젠 못 참겠네요. 쏘카 안녕.",no_answer
황인엽,5,2019년 12월 23일,2019년 12월 26일,편하고 좋아요,answer
ㅋㄷ,4,2019년 12월 23일,2019년 12월 26일,쏘카 어플 정말 괜찮고 편리 합니다. 다만 조금 더 고객들에 얘기에 귀 기울여 조금만 더 개선이된다면 쵝오예요👍 약간 아쉬워서 별4개입니당ㅎㅎ,answer
Younghoon Shim,5,2019년 12월 23일,2019년 12월 26일,카세어링 어플중에 최고입니다,answer
주시은,2,2019년 12월 23일,2019년 12월 26일,"간혹 스마트키가 안먹을 때가 있습니다. 지하주차장이라서 키가 안먹는건지 뭔지 문이 잠기지 않을 때, 열리지 않을 때 진짜 난감합니다.",answer
DM Jeong,5,2019년 12월 23일,2019년 12월 26일,수시로 너무 잘타고 있습니다,answer
Sungjun Choi,5,2019년 12월 23일,2019년 12월 26일,Vip되었네요. 잘 사용하고 있습니당,answer
보통사람.,3,2019년 12월 23일,2019년 12월 26일,차량이 적어서 불편,answer
Sang Hyeop Lee,1,2019년 12월 23일,2019년 12월 26일,요금이 턱없이 비쌉니다.. 편의성은 좋지만 비용 면에서는 전혀 경쟁력이 없어 보이네요.. 비용만 조금 절감한다면 쏘카만 쓸겁니다,answer
오주언,5,2019년 12월 22일,2019년 12월 26일,쏘카 카쉐어링 체계를 잘 잡아주고 있는 굿시스템입니다 공유의 즐거움 굿입니다,answer
남전중혁,5,2019년 12월 22일,2019년 12월 26일,굿,answer
최정환,5,2019년 12월 22일,2019년 12월 26일,너무 잘쓰고있습니다 단골입니다,answer
HUGH KIM,5,2019년 12월 22일,2019년 12월 26일,쏘카 편하고 너무 좋아요!,answer
갱즈,5,2019년 12월 22일,2019년 12월 26일,항상 잘쓰고있어요~ 이번에 쏘카패스 할인해서 끊어봤는데 괜찮았음 좋겠네용!:),answer
Dong Woo Kim,5,2019년 12월 22일,2019년 12월 26일,차간편히 빌릴수있어요,answer
첫눈에반했어,4,2019년 12월 22일,2019년 12월 26일,그냥 빌려쓰기에는 무난하네요. 전기차가 적어서 아쉬움이 있습니다.,answer
이동현,5,2019년 12월 22일,2019년 12월 26일,레벨 생겨서 너무 좋아요,answer
김호정,5,2019년 12월 22일,2019년 12월 26일,너무 좋네요,answer
Joo Hee Yang,4,2019년 12월 22일,2019년 12월 26일,"앱자체 이용에는 불편함이 없으나, 쏘카존이 좀더 많았으면~",answer
이건호,5,2019년 12월 22일,2019년 12월 26일,굿짱맨 근데 차 며칠전에 예약해서 탈 차가 지정되면 차번호좀 알 수 있게 해줄 수 있게해주세요,answer
권준혁,5,2019년 12월 22일,2019년 12월 26일,모르는것에 대한 질문에 상담원의 친절한 답변이 짱!!,answer
김범진,5,2019년 12월 22일,2019년 12월 26일,데이트할 때 필수에요,answer
주성진,4,2019년 12월 21일,2019년 12월 26일,택시 대신에 타기에 좋습니다.,answer
김창욱,3,2019년 12월 21일,2019년 12월 26일,자주 버퍼링이 걸립니다.,answer
이영준,5,2019년 12월 21일,2019년 12월 26일,대표적인 쏘카 즐겨 타고 있어요.,answer
이도영,5,2019년 12월 21일,2019년 12월 26일,조아욤♥,answer
SOUNGYOUNG CHOI,5,2019년 12월 21일,2019년 12월 26일,자주 이용하는데 정말 좋은 공유경제를 만들어 주고 있습니다. 주변에 많은 쏘카존이 생겨서 이용에 편리합니다,answer
Sang Woo Jeon,5,2019년 12월 21일,2019년 12월 26일,좋습니다,answer
양재혁,5,2019년 12월 21일,2019년 12월 26일,쏘 굿,answer
주선희,1,2019년 12월 21일,2019년 12월 26일,처음 이용하는데 차량가격이나 차가 있는지 알아보려 회원가입까지 했는데 카드등록하라고 하네요 카드등록 안하면 이용 못 하는 건가요? 이용하고 결제 때 해도 되지 않나요?,answer
임진영,4,2019년 12월 21일,2019년 12월 26일,가까운'쏘카 존' 있어서 편하게 빌릴수 있어요. 가끔 차량상태나 청결문제도있지만 그만큼 간편해서좋아요. 장시간 대여시 비용이 조금 부담되는거 빼고는 만족 합니다. 가끔씩 이용할 예정 입니다.,answer
똥쓰,5,2019년 12월 21일,2019년 12월 26일,이벤트가 정말 많고 편리함 장난없네요 그런데 차사용하는 사람들 중 매너가 없는 사람들이 종종 있네요 ㅠㅠ 다같이 쓰는 차니까 좀더 깔끔하게 사용해요~~,answer
김우송,5,2019년 12월 21일,2019년 12월 26일,"쏘카 플러스, 쏘카 슈퍼패스, 쏘카 클럽 VIP입니다. 좋은 서비스 잘 쓰고 있습니다.",answer
jae yong ko,5,2019년 12월 20일,2019년 12월 26일,아주 좋아요,answer
권기영,1,2019년 12월 20일,2019년 12월 26일,고객센터 답답 .. 한시간전에 반납했는대 지연됐다고 만원물고..,answer
이수현,5,2019년 12월 20일,2019년 12월 26일,좋음 싸게 운행가능 일반 렌터카 하루 이틀 단위가 불편하신분들 추천,answer
이희윤,2,2019년 12월 20일,2019년 12월 26일,생각보다 차없음 부름서비스는ㅇ가격두배뜀,answer
자하,5,2019년 12월 20일,2019년 12월 26일,편하게 잘 사용하고 있습니다. 차량리모컨은 자주 사용하는데 앱 기동하고 끄고 하는게 조금 번거롭네요. 위젯같은게 있었으면 좋겠어요.,answer
남택근,5,2019년 12월 20일,2019년 12월 26일,필요한 순간 잘 사용하고 있어요,answer
원기리,4,2019년 12월 20일,2019년 12월 26일,갑자기 차가 필요할때 집 근처 어디에서라도 편리하게 이용할 수 있어서 좋아요,answer
박민재,3,2019년 12월 20일,no_answer,카드 등록 사진촬영으로 안되고 비싸요ㅠ,no_answer
Bro ! Hello,1,2019년 12월 19일,2019년 12월 26일,4.4.2버전인 구형 휴대폰을 사용하는 고객에겐 서비스를 안하시는가요,answer
