user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
park juhyeon,1,2019년 8월 22일,no_answer,와...진짜 이럴거면 왜 만들었냐?? 미성년자라서 카드결제 힘들어서 무통장 입금 안되냐고 2번을 물어봐도 무시하고 결국 부모님 카드로 살려니까 아예 결제창도 안뜨고 이렇게 어렵고 불편하게 만들거면 이앱 왜만듬??9월 중순까지 예약판매인데 진심 안되면 이딴앱 만들지 마라ㅡㅡ,no_specific_comment,no_answer
곰돌이,1,2019년 8월 22일,no_answer,"pc에 다운로드한 것을 삭제하려면 어디서 하나요? 앱상에서 구매한것을 pc상에서 결제하려고 시도하였지만,로그인도 되지 않아 pc로 다운받은 위플리 삭제하려합니다. pc상에서 삭제처리가 안되면 해당 글을 보고 바로 삭제하시기 바랍니다. 앱상에서만 결제하도록 만들어 놓았으면 pc상에서는 자체 다운로드 설치를 하지 못하도록 해야하는 것 아닙니까? 방탄이 누군지도 모르는 상태에서 조카가 물건을 구매요청하여 앱상으로 다운은 받았으나 pc상에서 아무것도 할수가 없으면 저에게는 이 자체를 삭제해야 할것 같습니다. 아니면 앱상에서 삭제를 하게 되...전체 리뷰","pc에 다운로드한 것을 삭제하려면 어디서 하나요? 앱상에서 구매한것을 pc상에서 결제하려고 시도하였지만,로그인도 되지 않아 pc로 다운받은 위플리 삭제하려합니다. pc상에서 삭제처리가 안되면 해당 글을 보고 바로 삭제하시기 바랍니다. 앱상에서만 결제하도록 만들어 놓았으면 pc상에서는 자체 다운로드 설치를 하지 못하도록 해야하는 것 아닙니까? 방탄이 누군지도 모르는 상태에서 조카가 물건을 구매요청하여 앱상으로 다운은 받았으나 pc상에서 아무것도 할수가 없으면 저에게는 이 자체를 삭제해야 할것 같습니다. 아니면 앱상에서 삭제를 하게 되면 pc상에서도 삭제처리가 연동으로 이루어지는 것인지 궁금합니다.",no_answer
asd zxc,3,2019년 8월 22일,no_answer,앱이 갑자기 안열려요ㅠㅠㅠㅠ 콘서트 당첨확인해야되는데 어떡해야하나요ㅜㅜㅜㅜㅜㅜㅜ,no_specific_comment,no_answer
김선미,1,2019년 8월 22일,no_answer,고객센터 진짜 욕나옵니다. 오배송 너무 심한데 고객센터 연락할 방법이 문의남기는 것뿐이에요 . 근데.. 확인을 안해요 . 배송은 이상하게 하고 10일째 문의 답변은 없고 전회번호도 없고 ㅎㅎ 아.. 진짜 팬때문에 가수가 있는건데 .. 이꼴을 견뎌야 하다니 .. BTS 대단하네요,no_specific_comment,no_answer
「소담」100살,5,2019년 8월 21일,no_answer,오ㅓ,no_specific_comment,no_answer
김성진,1,2019년 8월 21일,no_answer,왜 업데이트가 안될까? 참 못 쓰겠네... 허,no_specific_comment,no_answer
금소,1,2019년 8월 21일,no_answer,제발 휴대폰 결제나 무통장 입금 좀 넣어주세요ㅠㅠ카드로 하려는데 복잡하고 본인인증이 안되네요...,no_specific_comment,no_answer
삼색강양이,5,2019년 8월 20일,no_answer,앱 나오자마자 계속 사용하고 있는데 너무 좋아요.!! 보기에도 깔끔하고 편리하구요♥ 근데 굿즈 수량이나 무통장 입금등을 추가 및 늘려주셨으면 합니다!!,no_specific_comment,no_answer
유화,2,2019년 8월 20일,no_answer,무통장 입금이 없어서 카드나 통장 없는 친구들은 불편할 거 같아요 돈은 있는데 못 사면 맘이 아프지 않을까요,no_specific_comment,no_answer
Om bra,1,2019년 8월 20일,no_answer,무통장 입금이 없네요;;; 저 학생이어서 카드도 없고.. 예약 구매같은거 하려구 계좌도 만들었는데 무통장 입금이 없어서 의미가 없어졌어요. 무통장 입금 가능하게해주세요.,no_specific_comment,no_answer
이혜경,1,2019년 8월 19일,no_answer,무통장입금이 없어서 결제가 힘듬,no_specific_comment,no_answer
이선희,1,2019년 8월 19일,no_answer,무통장 입금도 될수 있게 해주세요,no_specific_comment,no_answer
예은보라한,1,2019년 8월 18일,no_answer,무통장 입금 좀 제발 추가해주시길 바래요^^ ; 체크/신용카드에 기업은행은 왜 없음 기업은행 추가도 해주삼;; 기업은행 무시하는거도 아니고ㅠㅠ,no_specific_comment,no_answer
오후,3,2019년 8월 18일,no_answer,빨리 무통장입금 만들어주세요 . ;; 글고 이제 좀 정착 했으면 했으면 좋겠네요 제발. (방탄공식샵>빅히트샵>위플리),no_specific_comment,no_answer
보라세아민주,4,2019년 8월 17일,no_answer,다 괜찮은데 결재 방법에 카카오페이가 추가되면 좋겠어요!,no_specific_comment,no_answer
