user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
전인재,5,2019년 4월 16일,2019년 4월 17일,금일 구독 결제 됐다고 연락이 와서요. 2일 전에 취소했던 것 같은데 제대로 취소가 안 된 것 같아서요. 환불하고 싶은데 가능할까요?? (답변이 된건가요??? 알람은 뜨는데 보이질 않네요...),no_specific_comment,answer
김재훈,1,2019년 4월 16일,2019년 4월 16일,구독 결제 취소요청합니다.,no_specific_comment,answer
배병욱,4,2019년 4월 15일,2019년 4월 16일,좋아요,no_specific_comment,answer
이해범,1,2019년 4월 15일,2019년 4월 16일,아자르 제재너무 심하게주는데 더러워서 삭제함,no_specific_comment,answer
강선주,5,2019년 4월 15일,2019년 4월 16일,환불신청합니다 결제를 잘못해서요,no_specific_comment,answer
류서윤,1,2019년 4월 14일,2019년 4월 16일,이앱하지마세요 욕하는분들도많고 본인성기도보여준다면서 저얼굴평가도하는데기분이나쁘네요,no_specific_comment,answer
권원용,1,2019년 4월 14일,2019년 4월 15일,인사만해도 욕설이라네요,no_specific_comment,answer
꽃아어넌,1,2019년 4월 13일,2019년 4월 15일,개똥앱 신고당함 개똥앱이아니고그냥 쓰레기,no_specific_comment,answer
고불,1,2019년 4월 13일,2019년 4월 15일,아니뭐이런쌩양아치어플이다있음? 지난대화상대 메시지한번눌렀다고 코인300개가 날라감 예 아니오 확인문자 나오는것도없고 환불해줘요 진짜얼탱이없네,no_specific_comment,answer
강지형,1,2019년 4월 13일,2019년 4월 15일,장난하나 내 다이야700개에서 왜 갑자기 90개 가되있는거지 ? 장난이심하네 조치안하면 어떻게되는지 보여줄게 사기 꾼들아,no_specific_comment,answer
